epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
3,7,33,1.69037080,1.74812126
3,7,33,1.69037080,1.74812126
3,7,33,1.69037080,1.74812126
3,7,33,1.69037080,1.74812126
3,8,34,0.78238779,1.75289508
3,8,34,0.78238779,1.75289508
3,8,34,0.78238779,1.75289508
3,8,34,0.78238779,1.75289508
3,9,35,1.64100575,1.59168497
3,9,35,1.64100575,1.59168497
3,9,35,1.64100575,1.59168497
3,9,35,1.64100575,1.59168497
3,10,36,1.22413945,1.53298103
3,10,36,1.22413945,1.53298103
3,10,36,1.22413945,1.53298103
3,10,36,1.22413945,1.53298103
3,11,37,0.67468178,1.20251712
3,11,37,0.67468178,1.20251712
3,11,37,0.67468178,1.20251712
3,11,37,0.67468178,1.20251712
3,12,38,0.44187662,0.95281828
3,12,38,0.44187662,0.95281828
3,12,38,0.44187662,0.95281828
3,12,38,0.44187662,0.95281828
3,13,39,0.36036348,0.86841342
3,13,39,0.36036348,0.86841342
3,13,39,0.36036348,0.86841342
3,13,39,0.36036348,0.86841342
4,1,40,2.21036911,0.98228609
4,1,40,2.21036911,0.98228609
4,1,40,2.21036911,0.98228609
4,1,40,2.21036911,0.98228609
4,2,41,1.21220744,0.97989969
4,2,41,1.21220744,0.97989969
4,2,41,1.21220744,0.97989969
4,2,41,1.21220744,0.97989969
4,3,42,0.69834429,0.98463219
4,3,42,0.69834429,0.98463219
4,3,42,0.69834429,0.98463219
4,3,42,0.69834429,0.98463219
4,4,43,3.04513955,1.50528477
4,4,43,3.04513955,1.50528477
4,4,43,3.04513955,1.50528477
4,4,43,3.04513955,1.50528477
4,5,44,1.63735986,1.76068405
4,5,44,1.63735986,1.76068405
4,5,44,1.63735986,1.76068405
4,5,44,1.63735986,1.76068405
4,6,45,3.37969971,1.99455017
4,6,45,3.37969971,1.99455017
4,6,45,3.37969971,1.99455017
4,6,45,3.37969971,1.99455017
4,7,46,1.48883843,2.04987637
4,7,46,1.48883843,2.04987637
4,7,46,1.48883843,2.04987637
4,7,46,1.48883843,2.04987637
4,8,47,2.10395861,2.33099923
4,8,47,2.10395861,2.33099923
4,8,47,2.10395861,2.33099923
4,8,47,2.10395861,2.33099923
4,9,48,1.64321280,2.05061388
4,9,48,1.64321280,2.05061388
4,9,48,1.64321280,2.05061388
4,9,48,1.64321280,2.05061388
4,10,49,1.67923522,2.05898895
4,10,49,1.67923522,2.05898895
4,10,49,1.67923522,2.05898895
4,10,49,1.67923522,2.05898895
4,11,50,1.13300228,1.60964947
4,11,50,1.13300228,1.60964947
4,11,50,1.13300228,1.60964947
4,11,50,1.13300228,1.60964947
4,12,51,2.00334930,1.71255164
4,12,51,2.00334930,1.71255164
4,12,51,2.00334930,1.71255164
4,12,51,2.00334930,1.71255164
4,13,52,1.88753271,1.66926646
4,13,52,1.88753271,1.66926646
4,13,52,1.88753271,1.66926646
4,13,52,1.88753271,1.66926646
5,1,53,1.87520075,1.71566405
5,1,53,1.87520075,1.71566405
5,1,53,1.87520075,1.71566405
5,1,53,1.87520075,1.71566405
5,2,54,2.52596855,1.88501072
5,2,54,2.52596855,1.88501072
5,2,54,2.52596855,1.88501072
5,2,54,2.52596855,1.88501072
5,3,55,1.82365382,2.02314103
5,3,55,1.82365382,2.02314103
5,3,55,1.82365382,2.02314103
5,3,55,1.82365382,2.02314103
5,4,56,0.69575214,1.76162159
5,4,56,0.69575214,1.76162159
5,4,56,0.69575214,1.76162159
5,4,56,0.69575214,1.76162159
5,5,57,2.47029996,1.87817504
5,5,57,2.47029996,1.87817504
5,5,57,2.47029996,1.87817504
5,5,57,2.47029996,1.87817504
5,6,58,3.54852557,2.21284001
5,6,58,3.54852557,2.21284001
5,6,58,3.54852557,2.21284001
5,6,58,3.54852557,2.21284001
5,7,59,1.14324355,1.93629501
5,7,59,1.14324355,1.93629501
5,7,59,1.14324355,1.93629501
5,7,59,1.14324355,1.93629501
5,8,60,-0.81371462,1.40882132
5,8,60,-0.81371462,1.40882132
5,8,60,-0.81371462,1.40882132
5,8,60,-0.81371462,1.40882132
5,9,61,1.59895563,1.58946202
5,9,61,1.59895563,1.58946202
5,9,61,1.59895563,1.58946202
5,9,61,1.59895563,1.58946202
5,10,62,3.80994511,1.85739105
5,10,62,3.80994511,1.85739105
5,10,62,3.80994511,1.85739105
5,10,62,3.80994511,1.85739105
5,11,63,1.47862506,1.44341094
5,11,63,1.47862506,1.44341094
5,11,63,1.47862506,1.44341094
5,11,63,1.47862506,1.44341094
5,12,64,0.70290530,1.35534329
5,12,64,0.70290530,1.35534329
5,12,64,0.70290530,1.35534329
5,12,64,0.70290530,1.35534329
5,13,65,1.08573818,1.73523386
5,13,65,1.08573818,1.73523386
5,13,65,1.08573818,1.73523386
5,13,65,1.08573818,1.73523386
6,1,66,0.63629818,1.54270236
6,1,66,0.63629818,1.54270236
6,1,66,0.63629818,1.54270236
6,1,66,0.63629818,1.54270236
