epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
8,4,95,3.80167437,1.35015465
8,4,95,3.80167437,1.35015465
8,4,95,3.80167437,1.35015465
8,4,95,3.80167437,1.35015465
8,5,96,1.61487556,1.38302511
8,5,96,1.61487556,1.38302511
8,5,96,1.61487556,1.38302511
8,5,96,1.61487556,1.38302511
8,6,97,2.47378731,1.82556500
8,6,97,2.47378731,1.82556500
8,6,97,2.47378731,1.82556500
8,6,97,2.47378731,1.82556500
8,7,98,0.73511207,1.82090207
8,7,98,0.73511207,1.82090207
8,7,98,0.73511207,1.82090207
8,7,98,0.73511207,1.82090207
8,8,99,1.61485076,2.04806001
8,8,99,1.61485076,2.04806001
8,8,99,1.61485076,2.04806001
8,8,99,1.61485076,2.04806001
8,9,100,0.86508679,1.46074250
8,9,100,0.86508679,1.46074250
8,9,100,0.86508679,1.46074250
8,9,100,0.86508679,1.46074250
8,10,101,2.08026218,1.55381982
8,10,101,2.08026218,1.55381982
8,10,101,2.08026218,1.55381982
8,10,101,2.08026218,1.55381982
8,11,102,0.27462599,1.11398756
8,11,102,0.27462599,1.11398756
8,11,102,0.27462599,1.11398756
8,11,102,0.27462599,1.11398756
8,12,103,2.24357510,1.41568016
8,13,104,-1.45784938,0.80114014
8,12,103,2.24357510,1.41568016
8,12,103,2.24357510,1.41568016
8,12,103,2.24357510,1.41568016
8,13,104,-1.45784938,0.80114014
8,13,104,-1.45784938,0.80114014
8,13,104,-1.45784938,0.80114014
9,1,105,1.46783590,0.92168996
9,1,105,1.46783590,0.92168996
9,1,105,1.46783590,0.92168996
9,1,105,1.46783590,0.92168996
9,2,106,5.03063583,1.51176469
9,2,106,5.03063583,1.51176469
9,2,106,5.03063583,1.51176469
9,2,106,5.03063583,1.51176469
9,3,107,2.30317307,1.91747410
9,3,107,2.30317307,1.91747410
9,3,107,2.30317307,1.91747410
9,3,107,2.30317307,1.91747410
9,4,108,0.86011189,1.64078146
9,4,108,0.86011189,1.64078146
9,4,108,0.86011189,1.64078146
9,4,108,0.86011189,1.64078146
9,5,109,1.96020007,2.32439135
9,5,109,1.96020007,2.32439135
9,5,109,1.96020007,2.32439135
9,5,109,1.96020007,2.32439135
9,6,110,1.96518707,2.42386159
9,6,110,1.96518707,2.42386159
9,6,110,1.96518707,2.42386159
9,6,110,1.96518707,2.42386159
9,7,111,-0.84034908,1.24966460
9,7,111,-0.84034908,1.24966460
9,7,111,-0.84034908,1.24966460
9,7,111,-0.84034908,1.24966460
9,8,112,1.11621261,1.01227251
9,8,112,1.11621261,1.01227251
9,8,112,1.11621261,1.01227251
9,8,112,1.11621261,1.01227251
9,9,113,0.02218843,0.84468782
9,9,113,0.02218843,0.84468782
