epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
12,13,156,0.74992502,1.35954967
12,13,156,0.74992502,1.35954967
13,2,158,0.13116264,1.16499736
13,1,157,2.47498775,1.53599739
13,1,157,2.47498775,1.53599739
13,1,157,2.47498775,1.53599739
13,3,159,2.34144902,1.40881209
13,2,158,0.13116264,1.16499736
13,2,158,0.13116264,1.16499736
13,2,158,0.13116264,1.16499736
13,4,160,0.25243759,1.18999240
13,3,159,2.34144902,1.40881209
13,3,159,2.34144902,1.40881209
13,3,159,2.34144902,1.40881209
13,5,161,0.99249983,1.23850737
13,4,160,0.25243759,1.18999240
13,4,160,0.25243759,1.18999240
13,4,160,0.25243759,1.18999240
13,6,162,1.58164871,1.05983956
13,5,161,0.99249983,1.23850737
13,5,161,0.99249983,1.23850737
13,5,161,0.99249983,1.23850737
13,7,163,1.10636210,1.25487945
13,6,162,1.58164871,1.05983956
13,6,162,1.58164871,1.05983956
13,6,162,1.58164871,1.05983956
13,8,164,1.47759962,1.08210957
13,7,163,1.10636210,1.25487945
13,7,163,1.10636210,1.25487945
13,7,163,1.10636210,1.25487945
13,9,165,1.48749971,1.32912199
13,8,164,1.47759962,1.08210957
13,8,164,1.47759962,1.08210957
13,8,164,1.47759962,1.08210957
13,10,166,1.99847579,1.53031719
13,9,165,1.48749971,1.32912199
13,9,165,1.48749971,1.32912199
13,9,165,1.48749971,1.32912199
13,11,167,0.63217682,1.34042281
13,10,166,1.99847579,1.53031719
13,10,166,1.99847579,1.53031719
13,10,166,1.99847579,1.53031719
13,12,168,1.48745036,1.41664046
13,11,167,0.63217682,1.34042281
13,11,167,0.63217682,1.34042281
13,11,167,0.63217682,1.34042281
13,13,169,2.97985053,1.71709064
13,12,168,1.48745036,1.41664046
13,12,168,1.48745036,1.41664046
13,12,168,1.48745036,1.41664046
14,1,170,0.63112503,1.54581571
13,13,169,2.97985053,1.71709064
13,13,169,2.97985053,1.71709064
13,13,169,2.97985053,1.71709064
14,2,171,0.49126279,1.24437311
14,1,170,0.63112503,1.54581571
14,1,170,0.63112503,1.54581571
14,1,170,0.63112503,1.54581571
14,3,172,1.36002481,1.38994271
14,2,171,0.49126279,1.24437311
14,2,171,0.49126279,1.24437311
14,2,171,0.49126279,1.24437311
14,4,173,0.24626255,1.14170514
14,3,172,1.36002481,1.38994271
14,3,172,1.36002481,1.38994271
14,3,172,1.36002481,1.38994271
14,5,174,1.49117517,0.84397007
14,4,173,0.24626255,1.14170514
14,4,173,0.24626255,1.14170514
14,4,173,0.24626255,1.14170514
14,6,175,0.74252474,0.86625001
14,5,174,1.49117517,0.84397007
14,5,174,1.49117517,0.84397007
14,5,174,1.49117517,0.84397007
14,7,176,1.96517467,1.16103239
14,6,175,0.74252474,0.86625001
14,6,175,0.74252474,0.86625001
14,6,175,0.74252474,0.86625001
14,8,177,1.24113834,1.13725510
14,7,176,1.96517467,1.16103239
14,7,176,1.96517467,1.16103239
14,7,176,1.96517467,1.16103239
14,9,178,1.59891200,1.40778499
14,8,177,1.24113834,1.13725510
14,8,177,1.24113834,1.13725510
14,8,177,1.24113834,1.13725510
14,10,179,2.34143686,1.57783732
14,9,178,1.59891200,1.40778499
14,9,178,1.59891200,1.40778499
14,9,178,1.59891200,1.40778499
14,11,180,1.22763717,1.67485981
14,10,179,2.34143686,1.57783732
14,10,179,2.34143686,1.57783732
14,10,179,2.34143686,1.57783732
14,12,181,3.80298615,2.04242210
14,11,180,1.22763717,1.67485981
14,11,180,1.22763717,1.67485981
14,11,180,1.22763717,1.67485981
14,13,182,0.00985041,1.79616452
14,12,181,3.80298615,2.04242210
14,12,181,3.80298615,2.04242210
14,12,181,3.80298615,2.04242210
15,1,183,1.33536148,1.74345441
14,13,182,0.00985041,1.79616452
14,13,182,0.00985041,1.79616452
14,13,182,0.00985041,1.79616452
15,2,184,1.35875034,1.54691711
15,1,183,1.33536148,1.74345441
15,1,183,1.33536148,1.74345441
15,1,183,1.33536148,1.74345441
15,3,185,1.46281159,1.59395199
15,2,184,1.35875034,1.54691711
15,2,184,1.35875034,1.54691711
15,2,184,1.35875034,1.54691711
15,4,186,2.83389997,1.40013476
15,3,185,1.46281159,1.59395199
15,3,185,1.46281159,1.59395199
15,3,185,1.46281159,1.59395199
15,5,187,2.71251345,1.94066737
